RElbow_x,RElbow_y,RWrist_x,RWrist_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,time,pitch,filename,RWrist_vel_x,RWrist_vel_y,LWrist_vel_x,LWrist_vel_y,LElbow_vel_x,LElbow_vel_y,RElbow_vel_x,RElbow_vel_y,RWrist_vel,LWrist_vel,RElbow_vel,LElbow_vel,RElbow_accl,LElbow_accl,RWrist_accl_x,RWrist_accl_y,LWrist_accl_x,LWrist_accl_y,LElbow_accl_x,LElbow_accl_y,RElbow_accl_x,RElbow_accl_y,RWrist_accl,LWrist_accl
-0.909,-0.896,-1.349,1.34,-0.571,-2.659,-0.25,0.979,0.09999999999999964,-3000.0,AK_Pakad_Bag.csv,4.400250498614192,-4.079914953007745,-1.1233236811808842,-1.3597523486851484,1.5176577735014003,6.197565197687832,4.348725291448454,5.9544947309896425,0.7728397656171694,0.14910070463006003,0.9627514170518482,0.4958649063535943,0.39576781609029776,0.21945392491902288,0.7903615232536297,-3.596544344315085,-0.861731089834534,-2.579838933384835,3.283166353410541,11.379003961314508,-5.8172289276645435,-14.146556201928759,0.13299270975922894,0.04708481598439522
-0.916,-0.928,-1.348,1.337,-0.561,-2.59,-0.202,0.989,0.10999999999999943,-3000.0,AK_Pakad_Bag.csv,4.197449659658198,-3.8579982402920128,-1.1599160137108377,-1.143465137929406,1.3947177163676456,5.719915721357379,4.290246022274879,5.967824873064599,0.7340306868368122,0.13764578551465992,0.9596783852163904,0.4573295510364458,0.35290191484939915,0.26711886404271346,2.1923628545219636,-5.025594510121593,-1.3387348601475204,-2.7770284811456243,3.868045873502496,13.854379978831775,-4.589081758223208,-12.846612547789974,0.19907410475564688,0.05340554624057912
-0.924,-0.959,-1.348,1.334,-0.558,-2.524,-0.15,0.989,0.11999999999999922,-3000.0,AK_Pakad_Bag.csv,3.9867238354665786,-3.62760542711507,-1.1856474831037458,-0.9258467885644347,1.2684465130711424,5.237911749314911,4.224635014247231,5.9693912192971395,0.693738663133764,0.12708173720176585,0.954866652485439,0.4184027409327167,0.30940110347040894,0.31400256498360557,3.5883360131546027,-6.4389188047991,-1.8278020032820634,-2.91003245127337,4.435752507529043,16.2904902356888,-3.322767180955113,-11.492194518558405,0.26837368694241986,0.05956351444466525
-0.935,-0.987,-1.348,1.331,-0.561,-2.459,-0.099,0.978,0.129999999999999,-3000.0,AK_Pakad_Bag.csv,3.7701811789181674,-3.390815462032325,-1.1994920804081486,-0.7095843385444045,1.1399257103612954,4.755891735227037,4.152738345655363,5.959547918456071,0.6523517488571106,0.1176903665580748,0.9484151981700932,0.37943496182862835,0.26618867278870245,0.35971688335584967,4.966611523395897,-7.8240497888612675,-2.324304789399454,-2.9737841736155177,4.980997307008326,18.66754025586316,-2.026774727127609,-10.093817612324072,0.337956500063367,0.06544877903437542
-0.949,-1.017,-1.348,1.326,-0.568,-2.394,-0.05,0.952,0.14000000000000057,-3000.0,AK_Pakad_Bag.csv,3.549860199573635,-3.149639353284024,-1.200578237539448,-0.49734080317088847,1.0101925195236403,4.277810305915789,4.075364051309457,5.938716801551251,0.6102465609428006,0.10969966353301731,0.9404261914701298,0.3407474564335466,0.22461592533666913,0.40390075818534127,6.3161556132808485,-9.16912593057307,-2.823361844279428,-2.9642417277965927,5.498887888958924,20.967015443989084,-0.7094644455087837,-8.661934654505362,0.4064641175080388,0.07100996629817093
-0.966,-1.051,-1.348,1.321,-0.577,-2.329,0.001,0.914,0.15000000000000036,-3000.0,AK_Pakad_Bag.csv,3.3277092012954044,-2.9059804829776117,-1.1882335405199485,-0.29171889063705125,0.8802448983040695,3.807187054999787,3.9932545977762994,5.907387794030489,0.5677832395134008,0.10324965467491652,0.9310033255872965,0.30262875228386565,0.18684922260953424,0.44622406661907293,7.626736273449582,-10.463059137815122,-3.319904185789545,-2.8784828117521166,5.9850048178672735,23.17192859224563,0.6210531770075127,-7.206762634173486,0.47302419683547897,0.07624108948834003
-0.986,-1.093,-1.349,1.316,-0.586,-2.267,0.055,0.869,0.16000000000000014,-3000.0,AK_Pakad_Bag.csv,3.105543798961365,-2.6616161455730962,-1.1620121114417483,-0.09523478950552737,0.7510239778804547,3.3470589580409595,3.9070851442369494,5.866110486004449,0.5253002771230807,0.0983599610650495,0.9202511718812203,0.2653312235396343,0.15651077339980568,0.48639116079632877,8.889065424962485,-11.69567958568275,-3.808745838436492,-2.7147770698060354,6.435466465306968,25.267022237849744,1.9570230810653295,-5.738122598042015,0.5369761607068406,0.081173711251617
-1.008,-1.141,-1.348,1.312,-0.593,-2.209,0.112,0.822,0.16999999999999993,-3000.0,AK_Pakad_Bag.csv,2.8850209037100156,-2.418171870070983,-1.121715357667739,0.08971709607885921,0.6234047993122882,2.8999494456545367,3.8174348687173967,5.815474744910151,0.4831104890175797,0.09491315571562632,0.9082713699158084,0.2290694080252693,0.13901333617080885,0.5241436914368036,10.094914594426143,-12.857855493997166,-4.284657778498147,-2.4726344581603397,6.84698131938641,27.238922804576898,3.291135139452069,-4.265295920423065,0.5977848453668134,0.08587094442160188
-1.029,-1.196,-1.348,1.308,-0.598,-2.157,0.17,0.777,0.17999999999999972,-3000.0,AK_Pakad_Bag.csv,2.6676213295426847,-2.177100686190733,-1.0673976559262246,0.26087757869054756,0.49820042773634104,2.4678402469724565,3.7247939881233356,5.756099599381417,0.4414985616188926,0.09266548438833758,0.8951623078741623,0.19401943370801905,0.13928070865056227,0.559262562647684,11.23720247923981,-13.941586207624717,-4.742443820511832,-2.1528287278299407,7.216886925794061,29.0762450233399,4.616595929838815,-2.7968993455344795,0.6550090386471416,0.09042132585496167
-1.049,-1.254,-1.347,1.306,-0.598,-2.11,0.228,0.735,0.1899999999999995,-3000.0,AK_Pakad_Bag.csv,2.454627484079246,-1.9396746957672553,-0.9993505909016546,0.4161640737063918,0.3761345847089673,2.0521611360238086,3.629537467067082,5.688613892966153,0.4007195912189772,0.09128418524233317,0.8810154746413241,0.16032082537837578,0.15688045268040463,0.5915689672962287,12.310053521242791,-14.94006795682478,-5.177017145429845,-1.7573958094425246,7.543175158068342,30.769646784341376,5.927181943333492,-1.3407808369190035,0.708288661390981,0.09493149164805849
-1.066,-1.313,-1.347,1.304,-0.594,-2.069,0.282,0.696,0.1999999999999993,-3000.0,AK_Pakad_Bag.csv,2.247115746244807,-1.7069686192432898,-0.9181055476818384,0.5536992409443262,0.25784790973700444,1.6537901750870183,3.531937262841242,5.613655788374626,0.36099912783761856,0.0904020921711892,0.8659166225794382,0.12808358246222087,0.18644602463554405,0.6209245088224601,13.308827679201874,-15.84773227938187,-5.583475918395097,-1.2896075622400724,7.824503867923516,32.31183604714621,7.217273991105996,0.09606254689742967,0.757338711655075,0.09951724482618954
-1.082,-1.372,-1.347,1.302,-0.584,-2.033,0.331,0.659,0.20999999999999908,-3000.0,AK_Pakad_Bag.csv,2.0459618835268234,-1.4798612021540742,-0.8244199272737232,0.6718354518378963,0.143882908203119,1.2730623465214748,3.432159084628182,5.531851504174295,0.3225372244011293,0.08966807884361357,0.8499434983027953,0.09740697965880578,0.2226430498409704,0.6472304532664738,14.230122200695178,-16.66025811384176,-5.957176698348517,-0.7539217823699373,8.060195282112643,33.697532773225504,8.481873245764048,1.5075441637488294,0.8019455313151043,0.1042932423519327
-1.097,-1.427,-1.347,1.299,-0.569,-2.003,0.374,0.621,0.22000000000000064,-3000.0,AK_Pakad_Bag.csv,1.8518282341303858,-1.259031482897642,-0.7192701346284552,0.7691966954909777,0.03468215835138483,0.9098129476943707,3.33027203016622,5.443833947823771,0.2855121952133337,0.08878516772932477,0.8331688629710063,0.06844229141375975,0.2620833241714089,0.670426184545785,15.071747061557353,-17.37455903433862,-6.293804204750484,-0.1559100584133877,8.2502219012419,34.92339004143801,9.716599822628963,2.8885246098034263,0.8419635869532102,0.10936213250580629
-1.114,-1.481,-1.349,1.296,-0.553,-1.982,0.41,0.583,0.23000000000000043,-3000.0,AK_Pakad_Bag.csv,1.6651816412254903,-1.0449762662213475,-0.6038434588554995,0.844684468002162,-0.06940516790251791,0.5634334145505427,3.226251244361089,5.35023725518239,0.2500925938126484,0.08753140934261808,0.8156603772346553,0.041658549100075715,0.302853304814033,0.6904869569108225,15.8326763606258,-17.988747899746116,-6.589436182819716,0.49783455196779136,8.39518080624092,35.987879451268704,10.91767533014454,4.234826589584886,0.8773120164711806,0.11480442016010024
-1.133,-1.531,-1.35,1.292,-0.539,-1.977,0.44,0.546,0.2400000000000002,-3000.0,AK_Pakad_Bag.csv,1.4862965781053037,-0.8380155454111103,-0.4795301946344148,0.8974951427159229,-0.16811817448375382,0.23294505788497177,3.119989319324117,5.251701696832516,0.21645282830727997,0.08576975932987999,0.7974822542041156,0.019747781930190937,0.34386276068931654,0.7074210540841628,16.51297838028842,-18.502081437568062,-6.840602185980021,1.199807690371659,8.496257536625627,36.891146611298936,12.081891193387488,5.543228772434365,0.907970649690177,0.12067044740972264
-1.156,-1.577,-1.353,1.29,-0.53,-1.99,0.463,0.512,0.25,-3000.0,AK_Pakad_Bag.csv,1.3152750147908685,-0.6383215960965342,-0.3478995180529088,0.9271197888410886,-0.26126688175556806,-0.08293506047701694,3.0113102543885932,5.148869375664323,0.18480343921656134,0.08345064756164815,0.7786960803154579,0.018719419138693055,0.3844628089397384,0.721266476391144,17.11372760427059,-18.914887891377557,-7.04433522341187,1.9417190205329178,8.55518098115176,37.63484302459388,13.206564859468763,6.811440296342446,0.9339754456610747,0.12697556491179887
-1.182,-1.62,-1.355,1.29,-0.528,-2.025,0.478,0.484,0.2599999999999998,-3000.0,AK_Pakad_Bag.csv,1.1520526133199662,-0.44592824049958896,-0.21066444232738207,0.9333491681508149,-0.34871867000714446,-0.3857126788388179,2.899978458807393,5.042379556959563,0.15543954866004384,0.08061441287120745,0.7593613033248103,0.037930480785658034,0.4242507261899508,0.7320872847645251,17.63690202088154,-19.228480847984166,-7.198215401192616,2.71462972378934,8.57417070580928,38.22194104871586,14.289486206663645,8.038057762609993,0.9554133898756113,0.13369892905206554
-1.209,-1.658,-1.358,1.291,-0.531,-2.078,0.483,0.459,0.2699999999999996,-3000.0,AK_Pakad_Bag.csv,0.9964196250855187,-0.2607617509432358,-0.06964602620902337,0.9162572126688323,-0.43039717276188244,-0.6770555931985907,2.785704612217764,4.93285271708346,0.12883156702634838,0.07739530823499621,0.7395343211820163,0.05998806572061485,0.462969907373931,0.7399697289874297,18.08526940905687,-19.44506269635441,-7.30040475389492,3.5090990994371674,8.555878312287307,38.656538440368294,15.328856615720767,9.222506835430831,0.9724169641380344,0.1407856376279627
-1.237,-1.691,-1.361,1.295,-0.536,-2.144,0.481,0.437,0.27999999999999936,-3000.0,AK_Pakad_Bag.csv,0.8480368037560915,-0.08266064927204436,0.07327260212771931,0.87619581128919,-0.5062786112323097,-0.9587282865116006,2.6681580095743263,4.820871875931635,0.10578011992349971,0.0740303642639036,0.7192677747202346,0.08201622227960223,0.5004561216642772,0.7450182866073404,18.462266093628415,-19.567620960117733,-7.349672813532565,4.315337089542794,8.503324393177003,38.9436589101778,16.32322320869867,10.36497079837915,0.9851583181974942,0.14815138077055698
-1.264,-1.719,-1.364,1.299,-0.539,-2.213,0.471,0.413,0.28999999999999915,-3000.0,AK_Pakad_Bag.csv,0.7064551306491967,0.08860457182772015,0.2161922377586102,0.8137901369825912,-0.5763925421853036,-1.2325266068082805,2.546975461581685,4.706986331988997,0.08763299377824264,0.07086991838101124,0.6986122870245869,0.10361694061061769,0.5366067560662233,0.7473517289172796,18.77187172721412,-19.59982072165768,-7.345412369087407,5.123359648793571,8.419832582607754,39.08905454384113,17.271410632088553,11.466308442827476,0.9938432880416544,0.15568856133719777
-1.291,-1.746,-1.368,1.303,-0.537,-2.276,0.456,0.384,0.29999999999999893,-3000.0,AK_Pakad_Bag.csv,0.5711430294014008,0.2533126227098979,0.35723132009253544,0.7299248810202222,-0.6408136248353944,-1.500221188118565,2.4217692694756257,4.591684883336576,0.0763362061451614,0.06837760409295417,0.6776148324845486,0.12476906924108071,0.5713619490169025,0.7470993218130602,19.018483387762316,-19.545896167558027,-7.287645383126738,5.923143855873958,8.308962191396002,39.09901544913872,18.172452756128145,12.5279636511482,0.9987054018473897,0.1632729210876824
-1.317,-1.772,-1.372,1.306,-0.53,-2.325,0.436,0.351,0.3100000000000005,-3000.0,AK_Pakad_Bag.csv,0.4414966374597696,0.4117706260208519,0.4945616898979039,0.6257204565990515,-0.6996643024784736,-1.763483194626768,2.2921520351592592,4.4754047667516605,0.07360502979965984,0.06709743170644956,0.6563223966819582,0.14554230069353072,0.6046921783063316,0.7443972537714486,19.206791982727847,-19.410543871287814,-7.17701895139244,6.70478000977993,8.174440700915033,38.980191163430455,19.025526390474017,13.551869065301917,1.0,0.17076995583855378
-1.343,-1.799,-1.376,1.307,-0.519,-2.356,0.412,0.316,0.3200000000000003,-3000.0,AK_Pakad_Bag.csv,0.3168761886740088,0.5642949201123798,0.6264350685881531,0.5025234332056332,-0.7530980968839708,-2.0238285526647988,2.1577419213083013,4.358522778731007,0.07923587174113199,0.06756581725990299,0.6347825677486632,0.1660295005254286,0.6365895464087591,0.7393853688757372,19.341663667185326,-19.19882020047147,-7.0147915651435655,7.458618074234489,8.020097354807874,38.73942756956322,19.829888933716276,14.540346094631118,0.9979985841667901,0.17804069372779321
-1.371,-1.828,-1.381,1.307,-0.509,-2.37,0.38,0.283,0.33000000000000007,-3000.0,AK_Pakad_Bag.csv,0.196612234442634,0.7111903287685657,0.7512158045135513,0.3618753076348573,-0.8012991243847463,-2.2825625060449313,2.0181803262864504,4.2413539408430445,0.09098569393558247,0.07017533723837362,0.6130459655726606,0.18632303799881247,0.6670613158591084,0.7322042668155808,19.42802854448816,-18.91604479492885,-6.8028100509053235,8.175406122891248,7.84979885859773,38.38362224317721,20.584821635615846,15.496003340923949,0.9929834881309859,0.18494665046830563
-1.399,-1.857,-1.386,1.307,-0.502,-2.369,0.341,0.257,0.33999999999999986,-3000.0,AK_Pakad_Bag.csv,0.08002941142424141,0.8527384221987088,0.8674101032156432,0.20549198095927082,-0.8444649742592203,-2.540738075869453,1.873139360009333,4.124145087967646,0.10635403707565122,0.07506281561594998,0.591167684205916,0.20650363442420053,0.6961249094957715,0.722992816245342,19.470778513713288,-18.567711641923545,-6.543477716073948,8.846418643416406,7.667388135190183,37.91960033093139,21.28957976454125,16.421635430761548,0.9852429416636826,0.19135393563286615
-1.428,-1.884,-1.391,1.306,-0.499,-2.359,0.292,0.241,0.34999999999999964,-3000.0,AK_Pakad_Bag.csv,-0.033533706507194644,0.9891783577299714,0.9736982355722062,0.03523527480569055,-0.8828018033609287,-2.7991300155109387,1.7223315238636936,4.007066064647672,0.12361950766718939,0.0821003415290019,0.5692088099168955,0.22663481149126824,0.7238039384567713,0.7118861107798621,19.474675755757893,-18.159408904092857,-6.239714363112649,9.463572992003897,7.476626893456499,37.354012190629405,21.94335083668215,17.320123958229527,0.9750665792546823,0.1971365733805234
