RElbow_x,RElbow_y,RWrist_x,RWrist_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,time,pitch,filename,RWrist_vel_x,RWrist_vel_y,LWrist_vel_x,LWrist_vel_y,LElbow_vel_x,LElbow_vel_y,RElbow_vel_x,RElbow_vel_y,RWrist_vel,LWrist_vel,RElbow_vel,LElbow_vel,RElbow_accl,LElbow_accl,RWrist_accl_x,RWrist_accl_y,LWrist_accl_x,LWrist_accl_y,LElbow_accl_x,LElbow_accl_y,RElbow_accl_x,RElbow_accl_y,RWrist_accl,LWrist_accl
-0.816,-0.718,-1.352,1.354,-0.712,-3.052,-0.041,0.619,0.0,-3000.0,AK_Pakad_Bag_Front.csv,5.561423313592766,-5.40319405365452,-0.4356393951400585,-2.9345723720171053,2.3411482168783087,9.70027231390287,4.369017489216461,5.144336574504451,1.0,0.25120387643914843,0.8811959475353699,0.7770083319339178,0.6829676147845487,0.20635792106292328,-10.9444022513925,8.786361070388374,2.505908952028154,1.3460103545838198,-2.2522893947747447,-10.915073546836068,-14.315704051887161,-22.156951279452095,0.5129262185603157,0.04925440171006825
-0.827,-0.729,-1.353,1.358,-0.711,-3.087,-0.018,0.674,0.009999999999999787,-3000.0,AK_Pakad_Bag_Front.csv,5.539848844920209,-5.367875764117563,-0.5110198654723545,-2.8520520472747717,2.3045799368003825,9.518812547635067,4.422111538048136,5.279372797471715,0.9948074476763729,0.24532547475056984,0.899156252377423,0.7625552853446022,0.6703037932956947,0.1728307264513087,-10.1182170115086,7.874115448081643,2.315103329931917,0.9122537354137276,-1.8056328466920668,-9.181823718800377,-13.865928449402237,-21.864602465227083,0.46837752233111707,0.04305118991816258
-0.838,-0.738,-1.353,1.361,-0.708,-3.103,-0.022,0.732,0.019999999999999574,-3000.0,AK_Pakad_Bag_Front.csv,5.494345540122035,-5.308046455938202,-0.5882856156638286,-2.7496133641318967,2.2561550847005027,9.290395551808741,4.462000093257093,5.403252386826801,0.9851805136549616,0.23805767414744808,0.9149339177883546,0.744318578659315,0.6535933484699439,0.13633368047518285,-9.191416570930606,6.864374581438397,2.08927323804872,0.46683859320387383,-1.3226079457018631,-7.293052558712015,-13.316180406778818,-21.448249369283086,0.4188592752165211,0.036997929577926976
-0.849,-0.746,-1.352,1.362,-0.704,-3.099,-0.058,0.789,0.02999999999999936,-3000.0,AK_Pakad_Bag_Front.csv,5.425546619791733,-5.224354267156044,-0.6663208028005049,-2.6279911914730367,2.196308822971687,9.017730112230671,4.48881374526802,5.515459647766466,0.9712371695696199,0.2295113160622196,0.9284934173996527,0.7225118530292286,0.6329261789078695,0.09717137194793454,-8.170802498930646,5.764512838477809,1.828524161422536,0.017045024412060444,-0.8071590963385963,-5.262716361647718,-12.6688434586325,-20.909660260446085,0.3648304693931735,0.03156068145361068
-0.86,-0.753,-1.352,1.362,-0.695,-3.072,-0.117,0.839,0.03999999999999915,-3000.0,AK_Pakad_Bag_Front.csv,5.334376677223442,-5.11774357708235,-0.7438744524463485,-2.488215376440063,2.125600387164358,8.704089473671182,4.502824308838839,5.6155964481278575,0.9531493237284449,0.21982565214624614,0.9398219037092368,0.6973938615924566,0.6084439563735083,0.05578690491084435,-7.06450521128003,4.5832472043772485,1.5334445050756553,-0.42937125204378696,-0.26377738523399075,-3.106857098842985,-11.92741622533318,-20.2520496543807,0.3068978948102141,0.027447263986548502
-0.871,-0.762,-1.352,1.359,-0.682,-3.026,-0.187,0.88,0.049999999999998934,-3000.0,AK_Pakad_Bag_Front.csv,5.222040108577603,-4.989432824812604,-0.8196115591290364,-2.3315951601622653,2.044712236092205,8.353247686903137,4.504447768494693,5.703379396848256,0.9311397704925686,0.20916769940697647,0.9489289816033598,0.669263623679308,0.5803393222619607,0.01410515214364193,-5.881842830475444,3.3304975488203774,1.2051225281325704,-0.8643173404691777,0.30257241061775625,-0.843329620203436,-11.096440467120342,-19.480010703729498,0.2459146798177956,0.025541947757030406
-0.88,-0.777,-1.351,1.356,-0.662,-2.963,-0.249,0.91,0.0600000000000005,-3000.0,AK_Pakad_Bag_Front.csv,5.089987765755945,-4.840875718606495,-0.8921534890920487,-2.1597108042601803,1.9544201758637727,7.969395878385241,4.494218229516058,5.778641964739488,0.9054756290517344,0.1977324931865122,0.9558446210570456,0.6384535233119761,0.5488550116456646,0.030120095526089505,-4.633153983689829,2.0172213047054424,0.8451548376802732,-1.2795144282197033,0.886535816840882,1.5085100592446243,-10.181408247476153,-18.59941932401948,0.18330320500830305,0.026420019225035188
-0.888,-0.799,-1.351,1.351,-0.637,-2.889,-0.29,0.932,0.07000000000000028,-3000.0,AK_Pakad_Bag_Front.csv,4.939880899721193,-4.6737406807746895,-0.9601294652494671,-1.9744011817170077,1.855590828887003,7.557064715986393,4.472774902321801,5.841321483964017,0.8764631681294206,0.1857438516804164,0.9606166445657223,0.6053233929043812,0.5142835102962302,0.07605577228112624,-3.3296090649882957,0.6552269533124805,0.4556460005948918,-1.6666583445862566,1.4824616248044165,3.9281469752162628,-9.18865109379708,-17.617312761687053,0.12239039175106972,0.029805398418621443
-0.896,-0.828,-1.35,1.347,-0.612,-2.811,-0.302,0.949,0.08000000000000007,-3000.0,AK_Pakad_Bag_Front.csv,4.773557531039894,-4.48987106627495,-1.0221857272085249,-1.777748156833747,1.7491698895966101,7.121033986105962,4.440840798763542,5.89144284789223,0.844441142174611,0.17345373969341202,0.9633072173387011,0.5702534611562528,0.4769682431164391,0.12345533831007087,-1.983005064716953,-0.7430287940253129,0.039198886040973234,-2.0175855006971513,2.084501420167954,6.394270477635983,-8.125214489723986,-16.54174598300983,0.0755683839188885,0.03485870151170627
-0.903,-0.861,-1.349,1.343,-0.588,-2.733,-0.286,0.965,0.08999999999999986,-3000.0,AK_Pakad_Bag_Front.csv,4.592992853929704,-4.2912420076173605,-1.0770071213386192,-1.5720442288928294,1.6361708519189735,6.66621998964297,4.399210599920097,5.929109738398582,0.8097732863554291,0.16113992558899734,0.963990872318531,0.5336356425841776,0.43730801519277984,0.17141995465530255,-0.6055493796838175,-2.164654746840086,-0.40110443261821155,-2.32444015749793,2.686713177233955,8.885148662884705,-6.998721421009013,-15.38162994555567,0.0803436491967621,0.04079469318640439
