nose_x,nose_y,nose_z,LEye_x,LEye_y,LEye_z,REye_x,REye_y,REye_z,LEar_x,LEar_y,LEar_z,REar_x,REar_y,REar_z,LShoulder_x,LShoulder_y,LShoulder_z,RShoulder_x,RShoulder_y,RShoulder_z,LElbow_x,LElbow_y,LElbow_z,RElbow_x,RElbow_y,RElbow_z,LWrist_x,LWrist_y,LWrist_z,RWrist_x,RWrist_y,RWrist_z,LHip_x,LHip_y,LHip_z,RHip_x,RHip_y,RHip_z,LKnee_x,LKnee_y,LKnee_z,RKnee_x,RKnee_y,RKnee_z,LAnkle_x,LAnkle_y,LAnkle_z,RAnkle_x,RAnkle_y,RAnkle_z,time
997.2940113942577,295.94817582968346,,1036.444916261166,262.6294142026212,,965.1994009014904,257.5648017610498,,1086.5962790298358,277.8684432776521,,920.0532786700874,263.8639198093193,,1176.618987171025,414.8701931111548,-0.22572988618040135,839.5955798747348,465.6258909852781,-0.25765746334169304,1282.4133486072205,626.246978270236,-0.1725315583532076,823.7335337643925,697.6675828301188,-0.20319193385233755,1323.7366108803371,849.1848470923238,-0.29560162768794274,881.5191325757714,809.903198869937,-0.3484031511697025,1156.8975460001768,765.5252808823024,-0.30735907824088365,948.365315269893,801.4449117167746,-0.3689965627312458,1396.3789849355164,838.8234216525282,-0.07659481401762434,1061.357212055763,891.2084318198704,-0.08283966629226894,953.58453464556,899.9463293342363,-0.11655357367264779,1172.8598341070046,979.274559356892,0.0252594990745449,34.86
995.1439625761755,296.0097716381574,,1032.9352130271009,262.5199878713267,,962.0465521991816,256.698726526972,,1083.7989467808577,277.21393512711103,,917.0914276261974,264.70428857213403,,1174.8278458603022,415.99260814298657,-0.2226117977888785,837.8859190162913,466.4627487704015,-0.2578015113774508,1281.6100898470809,625.025212842276,-0.16767102058216815,823.0939770679294,698.9757953551858,-0.20395815458283903,1324.0221677378865,851.4181354606652,-0.2839737315695029,881.0340349958466,810.3023482793798,-0.341174390864276,1156.7115081323689,765.6677859960997,-0.3038736222360404,947.427202834448,801.0253805571599,-0.3620898587279375,1394.5857705384706,834.1982514520653,-0.07632544305726377,1054.4830077473184,890.8646600520873,-0.08016060624948157,856.033947246823,863.8281706948485,-0.11511213798881487,1167.7043294840996,972.8873168996417,0.026101927773693013,34.902
993.5750990522912,295.583909706761,,1030.0309019415295,262.01348350963536,,959.6814588753981,256.35404312970945,,1081.150047110904,276.3282313156851,,914.2725643533834,265.7890867659554,,1173.484958939089,416.1121548112052,-0.22174866985438219,835.9399283757853,468.12347458561646,-0.257953827210018,1280.6797824046382,623.537003423449,-0.16587963849246332,822.5984700940037,699.9816501858159,-0.20518796839180445,1324.4430453365633,852.8978670435642,-0.27744636366223746,879.5758641885977,810.7460684170949,-0.33869610988572185,1155.5820748358858,765.719531882767,-0.3007644003602989,946.8402526429517,803.6050227741457,-0.3552000340686058,1394.8208719848756,831.3102079554651,-0.0760313404263582,1004.8389613389024,901.6844832665577,-0.076625534278512,791.9378574988755,840.4925468065851,-0.11507379826341695,1156.6582053345232,961.0061681913868,0.02544950827625432,34.944
992.1209194822916,294.4470604379375,,1027.6716359310863,261.26515416815016,,957.7152758920497,255.8450319140538,,1078.101031235637,275.3930186276235,,912.1995891538928,267.07943288726307,,1171.9424276537382,416.41401642866356,-0.22303539650008772,834.5589319917981,469.90250048059136,-0.2580227271635942,1279.8130105261835,622.7806062059491,-0.16708146083483974,822.1257664921714,700.5035460648104,-0.20565101696185561,1324.6153172282743,853.9654406442801,-0.27705300177926234,878.3702604984286,811.2016179263231,-0.3404838246163806,1154.3196512817285,767.0703999729145,-0.2989283653013973,946.1285872905535,807.7558960313177,-0.3513387031807549,1395.0090787473803,830.0702126243658,-0.07536271904990098,935.4395740655824,920.7580430075994,-0.07395004997193781,772.6857128073406,832.2562623426853,-0.11618196349155344,1145.1043485754726,949.4778027615775,0.024154850289822366,34.986000000000004
990.1501623772069,293.35547670895096,,1025.9029605792666,260.782928152983,,956.0968890801021,256.08372420356864,,1075.1822440973388,274.6309353614095,,910.5189374189375,268.5628455478878,,1170.2593462375096,416.20878791263675,-0.22512976434781098,833.2253291179081,471.4455707257042,-0.2573419346308463,1279.568710471631,623.2396662032817,-0.1700091124905091,821.8112067376736,700.6822531609371,-0.20519738331445117,1324.2072617827437,853.7707665654865,-0.28065654038404764,878.252215392971,812.3800419659497,-0.3433323492488288,1153.9210714249468,768.5842341898809,-0.29732631266438564,944.8849478015957,810.8193328996254,-0.3500264115120076,1394.2533231647847,829.603566968924,-0.07224425320418049,898.7935276322618,933.6267406946217,-0.07334113533251854,792.7363381929861,837.8670126548163,-0.11731064003322113,1120.517654601074,936.753368508014,0.022627190763001834,35.028
988.0360210863685,292.42641151145307,,1023.9539649804261,260.36064323073043,,953.8000137537109,256.9357296666546,,1072.6401724210255,274.25054575123505,,909.118102826571,269.92722723840564,,1168.5663008508534,415.38049322686805,-0.22723030855215434,831.9906983778416,472.4941107602475,-0.2557268049652454,1280.0195987377765,626.4208196015265,-0.17325630803038206,821.8350566204139,700.8715116312409,-0.20286045419931403,1323.516606182312,852.7295510635311,-0.2863969844906056,878.6998587781361,813.006402916867,-0.3448757664724146,1154.2411976308872,769.9579096441374,-0.29794119762474774,943.2690411611311,812.6268813190082,-0.3523146378092028,1391.7591467873933,829.8162061471575,-0.06853283342880301,848.7946174525068,949.9344841453077,-0.07633576419853383,823.1862246891902,846.4327886684978,-0.1176608313673526,1142.3484961802228,947.6403174642461,0.0208493673822282,35.07
985.8727569392679,292.3390083140645,,1021.9734706212691,260.26701565254115,,951.2893071930666,258.33178282237566,,1070.5231897440626,274.58115404854146,,907.9720048485492,272.1320574567284,,1166.9290750897692,414.26224199280796,-0.22938081597607246,830.9039193408744,473.21067919906125,-0.2545054636218564,1280.8546151115684,629.3407206377036,-0.17700361682035512,822.2554558300047,700.9221997091042,-0.19978470736844373,1322.6153124579412,851.5164619926752,-0.29085586720514,879.8878366148674,814.0442747668405,-0.3444702851213601,1155.4986811285476,772.9534286192169,-0.2977059238587891,941.6899339495526,813.1152111761916,-0.3539536523260271,1388.6567948223774,829.058999881169,-0.06408294476032943,805.8157653432725,962.7970473095403,-0.0798243270587082,803.6537574006176,839.3524430031332,-0.11788263685882854,1160.72156261359,962.5509493415615,0.018896343489916728,35.112
983.7767012866539,293.0018137936408,,1020.0390729446119,260.4297537323324,,948.8011099009283,259.72357381103586,,1068.9971595429336,275.33931070296546,,906.7113192773704,274.39457286490443,,1165.5712992058411,412.82720883246515,-0.2311721824964851,829.8754878545067,473.5554942261327,-0.2532579126131712,1281.6166576918629,631.9965981500122,-0.18018446167597782,822.8120363237012,701.3696118084364,-0.1967575599729631,1321.9216872498541,850.9224180648372,-0.2917907882967854,881.5288086691518,815.2035601297714,-0.34256054564596444,1157.1542857275908,777.4882262154916,-0.29553237100142565,940.3709808689415,815.4589602472322,-0.3529645046399611,1384.5857831421915,826.0998362922877,-0.058212263925685966,770.1149588757825,975.0039203100183,-0.0798988998279582,802.2569109573376,837.3997710592392,-0.11836211004838393,1148.9812777734862,969.5425316369377,0.017338207458940148,35.154
982.0801296446871,293.98639729485643,,1018.0534662446137,261.0805691052781,,946.7458169201266,261.0074205041808,,1067.9353698706338,275.579671793076,,905.1450491073979,274.79318615167796,,1164.4435541051241,411.99537232503576,-0.23270901297774815,829.01589733588,473.85181013054364,-0.25198138001672576,1282.3756949623244,632.8406495597412,-0.18241511088545168,823.4132597283411,702.2150156075897,-0.19528429168506223,1321.571279923667,851.0569697027385,-0.2929490647876251,883.037908882903,815.7529580585032,-0.34124178969289465,1159.3164771523195,782.6276324958217,-0.29237490546701117,940.415872238917,817.8339199504716,-0.3505334643756963,1381.467055577821,824.2442278468494,-0.05398487728756188,719.0708526775182,988.6394996785198,-0.07541284078203375,801.7724195612108,835.4654257809249,-0.11862329957859952,1100.1881140172875,960.3641058147122,0.016608505743104806,35.196000000000005
980.3899571283534,294.8378357536432,,1015.9666556230203,261.9430932155458,,945.6578146944399,262.03423650470154,,1066.9757797135483,275.8066644264766,,903.4946327728134,274.25276664256234,,1163.4441603391358,411.2332816899126,-0.23416908257591326,828.6187720791858,474.266543954495,-0.2516611181797421,1282.9000265231693,633.1354454728412,-0.18339333396080257,823.6875685422294,703.7800805152524,-0.19482255473593757,1321.3976003317748,851.992238693284,-0.29260350799965335,884.6491446391907,815.9949960964359,-0.34062218802157845,1161.1135971967974,786.8744638146352,-0.28911604210951547,941.1875677137087,819.91954386384,-0.34688729811531915,1379.5195937665965,822.2143589838075,-0.05278398724850283,748.6139574071203,979.4485177621989,-0.06696551575098862,801.8839010147585,832.959209484583,-0.11969703216151235,1032.6369322099456,936.627802646084,0.017275281205272306,35.238
