LElbow_x,LElbow_y,LElbow_z,RElbow_x,RElbow_y,RElbow_z,LWrist_x,LWrist_y,LWrist_z,RWrist_x,RWrist_y,RWrist_z,time
0.4546725142220873,0.3773980860102672,-0.1750715288886509,0.02009772684610541,-0.628653141896625,-0.2626775993912637,0.15713148954373937,-1.748840055087273,-0.3211095580939538,0.9397633811745728,-1.0068041949646596,-0.4034721505097761,27.23
0.45511369007670505,0.39568743217208185,-0.1745612224799204,0.01823221456204904,-0.6224634935869223,-0.2624171583349777,0.16256529746694365,-1.7705615519125788,-0.32103586920373584,0.9409425698356545,-1.0042339703591423,-0.40359964599075127,27.24
0.4509312452294388,0.420300233466846,-0.17408071317784327,0.017039863304820383,-0.6124753967559776,-0.26212979386891344,0.16344181193787827,-1.7865297466601848,-0.32091713939182953,0.941938275459101,-1.0014280886831857,-0.4037416222745375,27.25
0.44363147073775877,0.44692384049951417,-0.17364950062078707,0.016260150496325496,-0.6004344300098139,-0.2618033454235902,0.16131491348388802,-1.7975371012443297,-0.3207668496549082,0.94256773877239,-0.9984701388330312,-0.4038874096860744,27.26
0.43333207031916726,0.4681245528442036,-0.17327703357128119,0.015177247095729707,-0.588741188701289,-0.261441399752031,0.15804605526780804,-1.8059868482968862,-0.32059355034410847,0.9428075133873994,-0.995503135334476,-0.40402160902059053,27.27
0.41880907436354986,0.4755913464346524,-0.1729595416970525,0.012868234038991361,-0.5798380803363699,-0.2610619459469597,0.1547803805555449,-1.8151670105280757,-0.32039430734654734,0.9427757666565859,-0.992719357162226,-0.40412768042359826,27.28
0.398328553187495,0.4630123399986385,-0.17268198142253594,0.008512794001590005,-0.575523631008611,-0.2606897286610038,0.1511267240773269,-1.8280992906139188,-0.32015464307016656,0.9426607332424747,-0.9903232354398372,-0.4041942655194798,27.29
0.37084497904134167,0.42847766295365247,-0.1724245740403571,0.001643715547603563,-0.5764676376851419,-0.2603464050356742,0.14504290705660858,-1.8464206701291526,-0.3198557021594038,0.9426314156820149,-0.9884756222944686,-0.404221357679892,27.3
0.3369801930539306,0.3754500041713367,-0.17217130770034725,-0.007746199828765834,-0.5821360733874715,-0.2600433875189664,0.13363065276750347,-1.8697719354676077,-0.3194855755918517,0.9427708744817449,-0.9872401302351717,-0.4042228691987322,27.31
0.29931713392959897,0.3119014120608061,-0.17191686600450817,-0.019264198049688198,-0.5911663865785431,-0.2597805088284893,0.1146012763924452,-1.8959600435064679,-0.3190494352677819,0.9430579135273909,-0.9865555875238651,-0.40422345385393826,27.32
0.2618815781542075,0.24794907206234837,-0.17166917050582184,-0.032305304322447465,-0.6020357936913183,-0.25955039105368466,0.08779746773367396,-1.921822049783873,-0.3185735355252159,0.9433978767845833,-0.986250028753659,-0.40425008792467726,27.33
0.22906890710670375,0.19291815861938705,-0.1714467228877305,-0.04628398759890906,-0.6137317634373353,-0.25934541409971457,0.05604277481281507,-1.9444085347841507,-0.31810100883355047,0.9436803142310732,-0.9860942353173757,-0.4043216003800677,27.34
0.20451173612151677,0.15295847160239556,-0.17127223488153026,-0.060812369063536834,-0.626132836474657,-0.2591630404694881,0.024816602676116142,-1.9619744269973272,-0.3176812447224629,0.943831243875412,-0.9858747727064601,-0.4044406819928108,27.35
0.19036826590515388,0.1300603263847889,-0.1711655443923662,-0.07574854189036072,-0.6399442144651926,-0.25900650976967177,0.0007358135555240771,-1.9743774554975662,-0.31735754052849285,0.9438344419361994,-0.9854567946165973,-0.40459212169218417,27.36
0.18726305639603577,0.12268502065341634,-0.17113885288041508,-0.09108863985242101,-0.6562431005205674,-0.2588808017179727,-0.010645405730122131,-1.9827811083090685,-0.3171582288620622,0.9437150186664166,-0.9848109099292166,-0.4047483823530112,27.37
0.19477087121960301,0.12753256223143317,-0.17119593736898608,-0.10674075629345767,-0.6758718593919006,-0.25878663602868374,-0.006868693664729615,-1.988890002969544,-0.3170944481055274,0.9434991865249558,-0.983994761638659,-0.4048803389206777,27.38
0.21208117951647631,0.14152530226732607,-0.17133493468266534,-0.1222757373551909,-0.6989826861102555,-0.2587165128788646,0.010394853877600325,-1.9941456505173272,-0.31716426522416513,0.9431760189320679,-0.9831009880573598,-0.40496862015716173,27.39
0.23844327537549553,0.16308334684238668,-0.17155260865910504,-0.1367756776048157,-0.7249531344125657,-0.2586556947485925,0.03577017818797689,-1.9992837181828742,-0.31735981157538073,0.9426845428013327,-0.9821986595233646,-0.40501067653420647,27.4
0.2731782013736417,0.19219170688586024,-0.17184750683409114,-0.14887936428256343,-0.7526999787770757,-0.2585881890894651,0.06194801373005474,-2.0044224078103796,-0.31767300647359925,0.9419346723210488,-0.9812973820206407,-0.4050206181063168,27.41
0.31534089853268277,0.22939657529977767,-0.1722202770940534,-0.15705519881680732,-0.7812161401667242,-0.2585047921599229,0.0821515619106063,-2.0095435815166938,-0.31809679864285584,0.9408514828582597,-0.9803508513474674,-0.40502213273952126,27.42
0.3633521934361289,0.27440801918737684,-0.17267113242313065,-0.16003740435280767,-0.8100440068670596,-0.2584087956782216,0.092384852774092,-2.0150098834082617,-0.31862182753105966,0.9394192026418017,-0.9792958537038369,-0.4050378711681779,27.43
0.41495778045916876,0.3251686642267148,-0.17319609159655122,-0.15727788268179374,-0.839434173403706,-0.2583159180575037,0.09264891470714978,-2.021748746388932,-0.3192313245810659,0.9377008096845694,-0.9781040156497068,-0.40508013739654336,27.44
0.46768297959421523,0.37798779675742555,-0.17378432457084492,-0.14923322062455036,-0.8701022313870862,-0.2582479587204354,0.08672809236032976,-2.0309330703857085,-0.31989832025399084,0.935821351723577,-0.9768165827293407,-0.40514690789426017,27.45
0.5196381838409999,0.42876919587950735,-0.1744183435400563,-0.13734699891244082,-0.9027036474026284,-0.2582230394434687,0.0806974360973657,-2.0432897434632156,-0.32058809093046886,0.9339216084356304,-0.9755409265137877,-0.405224566019311,27.46
0.5702672877838361,0.4747638380840945,-0.17507723570350003,-0.12369435101511847,-0.937292202108863,-0.2582472610730004,0.08075741595721032,-2.058405915918509,-0.321265855748592,0.9321039200712221,-0.9744072868233904,-0.4052955787247109,27.47
0.6205785766472018,0.5159560140815267,-0.17574146264612542,-0.11038967099787786,-0.9730378393908968,-0.258312049553637,0.09119347026695811,-2.0744454709736537,-0.3219065865640322,0.9303961554931127,-0.9735054873571123,-0.4053471714055745,27.48
0.6726066280995303,0.5553127640203516,-0.17639684771751515,-0.09896307123919018,-1.008351688248151,-0.25839861253420743,0.11313564906451952,-2.088504344413855,-0.32250215255459264,0.9287508522406601,-0.9728331262639076,-0.40537686274550105,27.49
0.7282354912424035,0.5976449346952885,-0.17703572864927128,-0.0899375450699031,-1.0413664952177493,-0.25848724732429956,0.14443850759000065,-2.0975141171925893,-0.3230618553560758,0.927079174765237,-0.9722827479798474,-0.40539250945883726,27.5
0.7878765109600493,0.6474992808810496,-0.17765470173042192,-0.08276909222095989,-1.0705515091946338,-0.2585666849256473,0.18057675621886315,-2.099314024509519,-0.323605407230313,0.9253023736450393,-0.9716773418792206,-0.4054073286730519,27.51
0.8496412531778255,0.7069987776020872,-0.17825018503257029,-0.07617119564770783,-1.0951854609636393,-0.25863861279364075,0.216127040236105,-2.0934055258974933,-0.324151102594331,0.9233954215727385,-0.9708399913117667,-0.4054327967314613,27.52
0.9094819145547712,0.7746225083562265,-0.17881424352137398,-0.06869184954998632,-1.1154923910017087,-0.258715056633401,0.24628587891283002,-2.081040975235227,-0.32470445901938466,0.9214023123366292,-0.9696662940402271,-0.4054731926398574,27.53
0.9623461819283362,0.8455167785490988,-0.17933309454172652,-0.05931287346549374,-1.1324148856461722,-0.2588100997557819,0.2679667119410963,-2.064612754411031,-0.3252526292850111,0.9194174161270183,-0.9681660051425552,-0.405524497817593,27.54
